total_standing,correct_standing,accuracy_standing,total_straight,correct_straight,accuracy_straight,total_diagonal,correct_diagonal,accuracy_diagonal,overall_accuracy,macro_f1,macro_auc,cm_standing_standing,cm_standing_straight,cm_standing_diagonal,cm_straight_standing,cm_straight_straight,cm_straight_diagonal,cm_diagonal_standing,cm_diagonal_straight,cm_diagonal_diagonal,participant_id,model,n_features_final,best_params,inner_best_score,cv_mode,repeat,fold,channel_mode,ablation
8,8,1.0,8,2,0.25,8,6,0.75,0.6666666666666666,0.6353629170966631,0.8463541666666666,8,0,0,1,2,5,0,2,6,P17,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8512025012025012,repeated_stratified,0,0,full,electrode
8,8,1.0,8,4,0.5,8,4,0.5,0.6666666666666666,0.6581699346405229,0.8203125,8,0,0,0,4,4,1,3,4,P17,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.908874458874459,repeated_stratified,0,1,full,electrode
8,7,0.875,8,3,0.375,8,3,0.375,0.5416666666666666,0.5350140056022409,0.8020833333333334,7,1,0,2,3,3,0,5,3,P17,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8852813852813853,repeated_stratified,0,2,full,electrode
8,8,1.0,8,2,0.25,8,6,0.75,0.6666666666666666,0.6349376114081996,0.8567708333333334,8,0,0,0,2,6,1,1,6,P17,xgb,149,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9088504088504088,repeated_stratified,0,3,full,electrode
8,7,0.875,8,4,0.5,8,5,0.625,0.6666666666666666,0.6738562091503267,0.8515625,7,1,0,0,4,4,0,3,5,P17,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9027417027417028,repeated_stratified,0,4,full,electrode
8,8,1.0,8,1,0.125,8,5,0.625,0.5833333333333334,0.5447196422428621,0.8151041666666666,8,0,0,1,1,6,0,3,5,P17,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9101731601731601,repeated_stratified,1,0,full,electrode
8,8,1.0,8,5,0.625,8,4,0.5,0.7083333333333334,0.7002801120448178,0.90625,8,0,0,1,5,2,0,4,4,P17,xgb,150,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8874699374699374,repeated_stratified,1,1,full,electrode
8,7,0.875,8,6,0.75,8,5,0.625,0.75,0.7555555555555555,0.9036458333333334,7,1,0,0,6,2,0,3,5,P17,xgb,149,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.8753246753246753,repeated_stratified,1,2,full,electrode
8,8,1.0,8,5,0.625,8,0,0.0,0.5416666666666666,0.46296296296296297,0.75,8,0,0,1,5,2,1,7,0,P17,xgb,145,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 0, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.6, 'colsample_bylevel': 0.6, 'n_estimators': 300}",0.9201298701298702,repeated_stratified,1,3,full,electrode
8,8,1.0,8,4,0.5,8,5,0.625,0.7083333333333334,0.6998366013071896,0.8697916666666666,8,0,0,1,4,3,0,3,5,P17,xgb,150,"{'subsample': 0.6, 'reg_lambda': 3, 'reg_alpha': 0.1, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.8, 'n_estimators': 300}",0.886892736892737,repeated_stratified,1,4,full,electrode
